Date,Open,High,Low,Close,Adj Close,Volume
2019-09-16,117.110001,117.709999,116.849998,117.510002,117.510002,437200
2019-09-17,118.900002,120.120003,118.769997,120.010002,120.010002,376700
2019-09-18,119.599998,120.129997,118.550003,119.680000,119.680000,371000
2019-09-19,120.320000,120.720001,119.790001,119.809998,119.809998,299700
2019-09-20,119.610001,120.830002,119.029999,119.400002,119.400002,1143900
2019-09-23,118.860001,119.360001,118.629997,118.900002,118.900002,644000
2019-09-24,119.680000,119.940002,118.300003,118.680000,118.680000,996400
2019-09-25,117.250000,117.500000,116.250000,117.260002,117.260002,1036200
2019-09-26,117.519997,118.110001,117.000000,117.660004,117.660004,1813500
2019-09-27,118.970001,119.059998,116.730003,117.440002,117.440002,1339800
2019-09-30,117.260002,118.339996,117.059998,117.870003,117.870003,1270000
2019-10-01,118.120003,118.120003,116.320000,117.150002,117.150002,799100
2019-10-02,114.860001,115.019997,112.940002,113.660004,113.660004,702700
2019-10-03,114.050003,115.269997,112.889999,115.110001,115.110001,505500
2019-10-04,114.980003,115.410004,114.430000,115.370003,115.370003,803700
2019-10-07,114.070000,115.050003,114.070000,114.529999,114.529999,637700
2019-10-08,113.879997,114.440002,112.800003,112.900002,112.900002,797800
2019-10-09,115.849998,116.739998,115.580002,116.050003,116.050003,1061600
2019-10-10,114.959999,116.160004,114.559998,115.250000,115.250000,1062100
2019-10-11,125.720001,127.900002,125.470001,126.199997,126.199997,2234300
2019-10-14,125.940002,126.559998,125.739998,126.050003,126.050003,877700
2019-10-15,125.830002,127.889999,125.470001,127.180000,127.180000,830900
2019-10-16,128.850006,129.279999,128.470001,128.720001,128.720001,1091500
2019-10-17,129.949997,130.119995,128.350006,128.600006,128.600006,972200
2019-10-18,129.779999,129.960007,127.949997,129.130005,129.130005,1655800
2019-10-21,132.979996,133.320007,131.270004,132.710007,132.710007,1210500
2019-10-22,133.309998,133.979996,131.580002,131.800003,131.800003,1092200
2019-10-23,130.910004,131.839996,130.860001,131.660004,131.660004,709100
2019-10-24,131.470001,132.179993,131.389999,131.789993,131.789993,809400
2019-10-25,131.350006,132.229996,130.949997,131.869995,131.869995,569200
2019-10-28,132.570007,133.190002,132.380005,132.770004,132.770004,440900
2019-10-29,131.850006,132.429993,131.660004,131.740005,131.740005,513800
2019-10-30,132.259995,133.500000,131.179993,133.229996,133.229996,485100
2019-10-31,132.729996,133.250000,132.250000,132.580002,132.580002,413800
2019-11-01,133.929993,134.259995,133.300003,133.690002,133.690002,1526900
2019-11-04,134.990005,135.229996,134.270004,134.470001,134.470001,468600
2019-11-05,133.570007,133.720001,132.660004,133.559998,133.559998,486100
2019-11-06,134.860001,135.220001,134.389999,135.110001,135.110001,457600
2019-11-07,134.699997,135.690002,134.619995,135.080002,135.080002,269200
2019-11-08,135.389999,136.440002,135.110001,136.440002,136.440002,327000
2019-11-11,135.960007,137.119995,135.960007,136.779999,136.779999,448700
2019-11-12,135.729996,136.250000,135.169998,135.369995,135.369995,582600
2019-11-13,134.470001,134.809998,134.130005,134.300003,134.300003,450700
2019-11-14,134.149994,134.539993,133.800003,134.410004,134.410004,345400
2019-11-15,134.270004,135.649994,134.080002,135.479996,135.479996,383800
2019-11-18,134.199997,135.779999,133.669998,135.179993,135.179993,731900
2019-11-19,137.009995,137.020004,135.369995,135.740005,135.740005,423600
2019-11-20,135.289993,135.960007,134.250000,135.000000,135.000000,300900
2019-11-21,135.440002,135.929993,135.160004,135.429993,135.429993,273500
2019-11-22,136.229996,136.429993,135.220001,135.410004,135.410004,225800
2019-11-25,135.789993,136.240005,135.399994,135.740005,135.740005,278700
2019-11-26,135.410004,135.860001,134.869995,135.339996,135.339996,660500
2019-11-27,134.929993,135.619995,134.529999,135.410004,135.410004,443900
2019-11-29,135.460007,136.259995,135.389999,135.949997,135.949997,227700
2019-12-02,134.929993,134.929993,132.350006,133.449997,133.449997,626900
2019-12-03,132.860001,134.250000,132.589996,134.220001,134.220001,654800
2019-12-04,135.240005,135.619995,134.860001,135.539993,135.539993,354600
2019-12-05,135.529999,135.580002,134.500000,134.850006,134.850006,486700
2019-12-06,135.509995,135.550003,134.679993,135.000000,135.000000,347100
2019-12-09,135.119995,135.580002,134.800003,134.860001,134.860001,227500
2019-12-10,134.250000,135.160004,134.110001,134.699997,134.699997,300600
2019-12-11,134.250000,135.149994,134.100006,134.910004,134.910004,262400
2019-12-12,135.080002,136.889999,134.809998,136.699997,136.699997,680000
2019-12-13,137.029999,138.740005,136.679993,138.500000,138.500000,745400
2019-12-16,138.630005,139.479996,138.559998,139.389999,139.389999,497100
2019-12-17,135.800003,135.869995,133.910004,134.039993,134.039993,1439300
2019-12-18,133.320007,133.729996,132.610001,133.389999,133.389999,663700
2019-12-19,133.029999,133.529999,132.770004,133.080002,133.080002,454100
2019-12-20,133.929993,134.440002,133.509995,134.410004,134.410004,474300
2019-12-23,133.160004,134.330002,133.029999,133.770004,133.770004,296800
2019-12-24,134.119995,134.360001,133.600006,133.600006,133.600006,117900
2019-12-26,133.919998,134.580002,133.919998,134.580002,134.580002,170000
2019-12-27,135.880005,135.889999,134.740005,134.979996,134.979996,357200
2019-12-30,134.660004,134.660004,132.970001,133.389999,133.389999,257200
2019-12-31,133.169998,134.080002,133.100006,133.990005,133.990005,299300
2020-01-02,135.419998,137.139999,135.399994,136.809998,136.809998,2967500
2020-01-03,133.300003,134.919998,133.300003,133.979996,133.979996,507800
2020-01-06,133.160004,134.220001,133.130005,134.199997,134.199997,442900
2020-01-07,134.080002,134.350006,133.440002,133.619995,133.619995,621200
2020-01-08,133.899994,135.520004,133.759995,135.080002,135.080002,513300
2020-01-09,136.490005,137.289993,136.119995,137.130005,137.130005,457800
2020-01-10,137.550003,138.070007,136.789993,136.979996,136.979996,464000
2020-01-13,137.649994,138.539993,137.330002,138.330002,138.330002,555500
2020-01-14,137.500000,137.929993,137.029999,137.250000,137.250000,342100
2020-01-15,137.330002,137.679993,136.190002,136.399994,136.399994,491700
2020-01-16,136.669998,137.330002,135.910004,137.289993,137.289993,1074900
2020-01-17,139.039993,139.990005,138.750000,139.960007,139.960007,507500
2020-01-21,138.899994,140.190002,138.899994,139.539993,139.539993,579500
2020-01-22,140.350006,140.669998,139.410004,139.580002,139.580002,473100
2020-01-23,138.410004,138.550003,136.690002,138.139999,138.139999,622100
2020-01-24,139.669998,140.100006,138.699997,139.059998,139.059998,595700
2020-01-27,134.869995,140.449997,134.740005,136.250000,136.250000,1275600
2020-01-28,132.470001,132.710007,131.029999,132.460007,132.460007,2188800
2020-01-29,131.880005,132.399994,131.369995,131.649994,131.649994,1368500
2020-01-30,130.369995,131.309998,130.050003,130.970001,130.970001,1631500
2020-01-31,132.100006,132.179993,130.190002,130.770004,130.770004,1023600
2020-02-03,131.820007,132.910004,131.649994,132.639999,132.639999,536300
2020-02-04,134.860001,136.080002,134.679993,135.479996,135.479996,418400
2020-02-05,137.490005,137.500000,136.309998,137.419998,137.419998,663700
2020-02-06,136.089996,136.910004,135.699997,136.490005,136.490005,497800
2020-02-07,135.949997,136.020004,134.639999,135.059998,135.059998,511700
2020-02-10,134.679993,135.369995,134.679993,135.229996,135.229996,381200
2020-02-11,136.500000,137.320007,136.190002,136.550003,136.550003,454100
2020-02-12,138.389999,138.509995,137.610001,138.160004,138.160004,464800
2020-02-13,136.279999,137.699997,136.270004,137.449997,137.449997,365800
2020-02-14,137.009995,137.869995,136.779999,137.440002,137.440002,289800
2020-02-18,137.039993,138.009995,137.009995,137.759995,137.759995,457000
2020-02-19,138.490005,139.910004,138.449997,139.699997,139.699997,499500
2020-02-20,138.850006,139.399994,137.630005,138.429993,138.429993,524000
2020-02-21,137.250000,137.460007,135.940002,136.630005,136.630005,379400
2020-02-24,130.330002,131.919998,130.240005,130.919998,130.919998,676500
2020-02-25,130.919998,131.119995,127.559998,127.779999,127.779999,837300
2020-02-26,128.679993,129.820007,126.699997,126.900002,126.900002,802800
2020-02-27,125.220001,128.270004,124.529999,124.809998,124.809998,1581300
2020-02-28,121.220001,124.190002,120.389999,123.570000,123.570000,1394300
2020-03-02,124.129997,126.650002,121.849998,126.529999,126.529999,931600
2020-03-03,127.239998,129.139999,122.959999,123.800003,123.800003,907000
2020-03-04,124.980003,125.750000,123.349998,125.660004,125.660004,840200
2020-03-05,122.540001,123.820000,120.220001,121.279999,121.279999,1395200
2020-03-06,120.269997,122.400002,119.680000,121.489998,121.489998,1255800
2020-03-09,113.610001,116.190002,110.550003,111.500000,111.500000,1571800
2020-03-10,117.480003,118.570000,113.769997,117.989998,117.989998,1521900
2020-03-11,115.309998,116.019997,111.000000,112.620003,112.620003,1626600
2020-03-12,105.820000,107.750000,100.680000,101.440002,101.440002,1746100
2020-03-13,107.709999,108.550003,100.230003,108.349998,108.349998,1819600
2020-03-16,93.430000,103.110001,93.419998,97.489998,97.489998,1344500
2020-03-17,97.699997,102.989998,95.339996,102.959999,102.959999,1561500
2020-03-18,95.230003,98.059998,93.230003,96.949997,96.949997,1067200
2020-03-19,92.500000,96.169998,90.900002,94.129997,94.129997,1753800
2020-03-20,96.540001,99.019997,93.800003,94.300003,94.300003,1372400
2020-03-23,97.989998,100.989998,97.139999,98.320000,98.320000,1974900
2020-03-24,107.019997,107.470001,103.769997,105.970001,105.970001,1608000
2020-03-25,104.459999,108.989998,102.500000,106.400002,106.400002,1012200
2020-03-26,109.599998,115.330002,109.599998,115.250000,115.250000,1978300
2020-03-27,110.510002,112.970001,108.809998,110.279999,110.279999,881300
2020-03-30,112.089996,113.129997,110.839996,112.900002,112.900002,605100
2020-03-31,111.139999,113.239998,110.209999,110.500000,110.500000,1138600
2020-04-01,107.120003,107.940002,104.839996,105.529999,105.529999,1070500
